Station,Date,Temperature,Year,Month,Day,Quarter
MOGADISHU,1990.172602739726,81.1,1990,3,5,1
MOGADISHU,1990.1753424657534,82.4,1990,3,6,1
MOGADISHU,1990.1780821917807,80.5,1990,3,7,1
MOGADISHU,1990.1835616438357,83.7,1990,3,9,1
MOGADISHU,1990.186301369863,82.6,1990,3,10,1
MOGADISHU,1990.1890410958904,82.8,1990,3,11,1
MOGADISHU,1990.1917808219177,83.9,1990,3,12,1
MOGADISHU,1990.194520547945,83.1,1990,3,13,1
MOGADISHU,1990.1972602739727,83.9,1990,3,14,1
MOGADISHU,1990.2,82.0,1990,3,15,1
MOGADISHU,1990.2027397260274,78.7,1990,3,16,1
MOGADISHU,1990.2109589041097,82.3,1990,3,19,1
MOGADISHU,1990.213698630137,85.3,1990,3,20,1
MOGADISHU,1990.2219178082191,82.3,1990,3,23,1
MOGADISHU,1990.2246575342465,83.9,1990,3,24,1
MOGADISHU,1990.227397260274,81.6,1990,3,25,1
MOGADISHU,1990.2301369863014,84.6,1990,3,26,1
MOGADISHU,1990.2328767123288,81.1,1990,3,27,1
MOGADISHU,1990.2383561643835,86.3,1990,3,29,1
MOGADISHU,1990.2410958904109,84.2,1990,3,30,1
MOGADISHU,1990.2438356164384,80.6,1990,3,31,1
MOGADISHU,1990.2465753424658,84.6,1990,4,1,2
MOGADISHU,1990.2520547945205,83.9,1990,4,3,2
MOGADISHU,1990.2547945205479,81.3,1990,4,4,2
MOGADISHU,1990.2575342465752,79.9,1990,4,5,2
MOGADISHU,1990.2739726027398,80.1,1990,4,11,2
MOGADISHU,1990.2767123287672,82.6,1990,4,12,2
MOGADISHU,1990.2794520547945,81.0,1990,4,13,2
MOGADISHU,1990.282191780822,83.2,1990,4,14,2
MOGADISHU,1990.3013698630136,87.2,1990,4,21,2
MOGADISHU,1990.304109589041,82.0,1990,4,22,2
MOGADISHU,1990.3068493150686,83.7,1990,4,23,2
MOGADISHU,1990.3205479452056,83.6,1990,4,28,2
MOGADISHU,1990.3287671232877,84.3,1990,5,1,2
MOGADISHU,1990.3342465753424,85.6,1990,5,3,2
MOGADISHU,1990.3397260273973,82.5,1990,5,5,2
MOGADISHU,1990.345205479452,83.2,1990,5,7,2
MOGADISHU,1990.3506849315067,81.5,1990,5,9,2
MOGADISHU,1990.3534246575343,81.5,1990,5,10,2
MOGADISHU,1990.3561643835617,80.1,1990,5,11,2
MOGADISHU,1990.358904109589,83.8,1990,5,12,2
MOGADISHU,1990.4,80.8,1990,5,27,2
MOGADISHU,1990.4027397260274,80.2,1990,5,28,2
MOGADISHU,1990.4246575342465,80.5,1990,6,5,2
MOGADISHU,1990.4301369863015,80.5,1990,6,7,2
MOGADISHU,1990.4876712328767,78.8,1990,6,28,2
MOGADISHU,1990.5123287671233,78.9,1990,7,7,3
MOGADISHU,1990.5205479452054,79.3,1990,7,10,3
MOGADISHU,1990.5260273972603,79.6,1990,7,12,3
MOGADISHU,1990.5287671232877,78.1,1990,7,13,3
MOGADISHU,1990.5342465753424,79.1,1990,7,15,3
MOGADISHU,1990.5369863013698,79.6,1990,7,16,3
MOGADISHU,1990.5397260273974,80.2,1990,7,17,3
MOGADISHU,1990.545205479452,78.6,1990,7,19,3
MOGADISHU,1990.5506849315068,79.0,1990,7,21,3
MOGADISHU,1990.5534246575342,78.8,1990,7,22,3
MOGADISHU,1990.5561643835617,79.2,1990,7,23,3
MOGADISHU,1990.5616438356165,78.5,1990,7,25,3
MOGADISHU,1990.5643835616438,78.1,1990,7,26,3
MOGADISHU,1990.5945205479452,80.6,1990,8,6,3
MOGADISHU,1990.5972602739726,78.9,1990,8,7,3
MOGADISHU,1990.6,79.5,1990,8,8,3
MOGADISHU,1990.6027397260275,80.6,1990,8,9,3
MOGADISHU,1990.6082191780822,80.1,1990,8,11,3
MOGADISHU,1990.613698630137,78.9,1990,8,13,3
MOGADISHU,1990.627397260274,77.0,1990,8,18,3
MOGADISHU,1990.6356164383562,78.9,1990,8,21,3
MOGADISHU,1990.6383561643836,80.0,1990,8,22,3
MOGADISHU,1990.6465753424657,79.6,1990,8,25,3
MOGADISHU,1990.6520547945206,79.6,1990,8,27,3
MOGADISHU,1990.6739726027397,78.5,1990,9,4,3
MOGADISHU,1990.676712328767,79.0,1990,9,5,3
MOGADISHU,1990.6794520547944,79.8,1990,9,6,3
MOGADISHU,1990.6849315068494,80.1,1990,9,8,3
MOGADISHU,1990.6876712328767,82.0,1990,9,9,3
MOGADISHU,1990.7095890410958,78.8,1990,9,17,3
MOGADISHU,1990.7232876712328,80.5,1990,9,22,3
MOGADISHU,1990.7260273972602,80.8,1990,9,23,3
MOGADISHU,1990.731506849315,80.4,1990,9,25,3
MOGADISHU,1990.7342465753425,78.9,1990,9,26,3
MOGADISHU,1990.7424657534248,80.5,1990,9,29,3
MOGADISHU,1990.7616438356165,80.4,1990,10,6,4
MOGADISHU,1990.7917808219179,79.8,1990,10,17,4
MOGADISHU,1990.805479452055,81.8,1990,10,22,4
MOGADISHU,2016.7650273224044,85.9,2016,10,7,4
MOGADISHU,2016.7704918032787,85.5,2016,10,9,4
MOGADISHU,2016.7732240437158,85.8,2016,10,10,4
MOGADISHU,2016.775956284153,86.1,2016,10,11,4
MOGADISHU,2016.77868852459,86.1,2016,10,12,4
MOGADISHU,2016.7814207650274,84.8,2016,10,13,4
MOGADISHU,2016.7841530054645,84.1,2016,10,14,4
MOGADISHU,2016.7896174863388,83.1,2016,10,16,4
MOGADISHU,2016.792349726776,84.1,2016,10,17,4
MOGADISHU,2016.795081967213,84.8,2016,10,18,4
MOGADISHU,2016.7978142076502,84.4,2016,10,19,4
MOGADISHU,2016.8005464480875,84.6,2016,10,20,4
MOGADISHU,2016.8032786885246,85.8,2016,10,21,4
MOGADISHU,2016.8060109289618,84.8,2016,10,22,4
MOGADISHU,2016.808743169399,85.1,2016,10,23,4
MOGADISHU,2016.811475409836,84.8,2016,10,24,4
MOGADISHU,2016.8142076502731,84.9,2016,10,25,4
MOGADISHU,2016.8169398907103,84.1,2016,10,26,4
MOGADISHU,2016.8196721311476,84.5,2016,10,27,4
MOGADISHU,2016.8224043715848,84.3,2016,10,28,4
MOGADISHU,2016.8251366120219,83.9,2016,10,29,4
MOGADISHU,2016.827868852459,85.3,2016,10,30,4
MOGADISHU,2016.8306010928961,84.5,2016,10,31,4
MOGADISHU,2016.8333333333333,83.7,2016,11,1,4
MOGADISHU,2016.8360655737704,84.7,2016,11,2,4
MOGADISHU,2016.8387978142077,84.2,2016,11,3,4
MOGADISHU,2016.8415300546449,83.6,2016,11,4,4
MOGADISHU,2016.844262295082,85.7,2016,11,5,4
MOGADISHU,2016.8469945355191,85.6,2016,11,6,4
MOGADISHU,2016.8497267759562,85.3,2016,11,7,4
MOGADISHU,2016.8524590163934,85.0,2016,11,8,4
MOGADISHU,2016.8551912568305,83.7,2016,11,9,4
MOGADISHU,2016.8579234972678,85.7,2016,11,10,4
MOGADISHU,2016.860655737705,84.8,2016,11,11,4
MOGADISHU,2016.863387978142,85.1,2016,11,12,4
MOGADISHU,2016.8661202185792,87.0,2016,11,13,4
MOGADISHU,2016.8688524590164,84.4,2016,11,14,4
MOGADISHU,2016.8715846994535,83.1,2016,11,15,4
MOGADISHU,2016.8743169398906,83.1,2016,11,16,4
MOGADISHU,2016.877049180328,78.1,2016,11,17,4
MOGADISHU,2016.879781420765,82.8,2016,11,18,4
MOGADISHU,2016.8825136612022,83.4,2016,11,19,4
MOGADISHU,2016.8852459016393,80.4,2016,11,20,4
MOGADISHU,2016.8879781420765,70.9,2016,11,21,4
MOGADISHU,2016.8907103825136,85.1,2016,11,22,4
MOGADISHU,2016.8934426229507,82.7,2016,11,23,4
MOGADISHU,2016.896174863388,85.0,2016,11,24,4
MOGADISHU,2016.8989071038252,86.6,2016,11,25,4
MOGADISHU,2016.9016393442623,78.8,2016,11,26,4
MOGADISHU,2016.9043715846994,85.0,2016,11,27,4
MOGADISHU,2016.9071038251366,85.7,2016,11,28,4
MOGADISHU,2016.9098360655737,86.7,2016,11,29,4
MOGADISHU,2016.9125683060108,86.2,2016,11,30,4
MOGADISHU,2016.9153005464482,81.8,2016,12,1,4
MOGADISHU,2016.9180327868853,85.2,2016,12,2,4
MOGADISHU,2016.9207650273224,86.5,2016,12,3,4
MOGADISHU,2016.9234972677596,83.8,2016,12,4,4
MOGADISHU,2016.9262295081967,83.6,2016,12,5,4
MOGADISHU,2016.9289617486338,84.6,2016,12,6,4
MOGADISHU,2016.931693989071,84.4,2016,12,7,4
MOGADISHU,2016.9344262295083,84.9,2016,12,8,4
MOGADISHU,2016.9371584699454,84.9,2016,12,9,4
MOGADISHU,2016.9398907103825,85.7,2016,12,10,4
MOGADISHU,2016.9426229508197,84.9,2016,12,11,4
MOGADISHU,2016.9453551912568,84.1,2016,12,12,4
MOGADISHU,2016.948087431694,85.1,2016,12,13,4
MOGADISHU,2016.950819672131,83.6,2016,12,14,4
MOGADISHU,2016.9535519125684,82.6,2016,12,15,4
MOGADISHU,2016.9562841530055,83.5,2016,12,16,4
MOGADISHU,2016.9590163934427,82.8,2016,12,17,4
MOGADISHU,2016.9617486338798,82.9,2016,12,18,4
MOGADISHU,2016.964480874317,83.0,2016,12,19,4
MOGADISHU,2016.967213114754,83.5,2016,12,20,4
MOGADISHU,2016.9699453551912,83.7,2016,12,21,4
MOGADISHU,2016.9726775956285,84.1,2016,12,22,4
MOGADISHU,2016.9754098360656,85.2,2016,12,23,4
MOGADISHU,2016.9781420765028,85.8,2016,12,24,4
MOGADISHU,2016.98087431694,83.9,2016,12,25,4
MOGADISHU,2016.983606557377,85.2,2016,12,26,4
MOGADISHU,2016.9863387978141,82.3,2016,12,27,4
MOGADISHU,2016.9890710382513,82.6,2016,12,28,4
MOGADISHU,2016.9918032786886,81.0,2016,12,29,4
MOGADISHU,2016.9945355191257,83.5,2016,12,30,4
MOGADISHU,2016.9972677595629,83.8,2016,12,31,4
MOGADISHU,2017.0,83.3,2017,1,1,1
MOGADISHU,2017.0027397260274,82.9,2017,1,2,1
MOGADISHU,2017.0054794520547,82.9,2017,1,3,1
MOGADISHU,2017.0082191780823,82.4,2017,1,4,1
MOGADISHU,2017.0109589041097,83.2,2017,1,5,1
MOGADISHU,2017.013698630137,83.8,2017,1,6,1
MOGADISHU,2017.0164383561644,82.3,2017,1,7,1
MOGADISHU,2017.0191780821917,81.1,2017,1,8,1
MOGADISHU,2017.021917808219,82.1,2017,1,9,1
MOGADISHU,2017.0246575342467,83.0,2017,1,10,1
MOGADISHU,2017.027397260274,82.0,2017,1,11,1
MOGADISHU,2017.0301369863014,81.8,2017,1,12,1
MOGADISHU,2017.0328767123287,81.7,2017,1,13,1
MOGADISHU,2017.035616438356,81.7,2017,1,14,1
MOGADISHU,2017.0383561643835,81.5,2017,1,15,1
MOGADISHU,2017.041095890411,82.1,2017,1,16,1
MOGADISHU,2017.0438356164384,81.3,2017,1,17,1
MOGADISHU,2017.0465753424658,82.5,2017,1,18,1
MOGADISHU,2017.0493150684931,81.6,2017,1,19,1
MOGADISHU,2017.0520547945205,83.0,2017,1,20,1
MOGADISHU,2017.054794520548,82.6,2017,1,21,1
MOGADISHU,2017.0575342465754,81.8,2017,1,22,1
MOGADISHU,2017.0602739726028,81.8,2017,1,23,1
MOGADISHU,2017.0630136986301,81.6,2017,1,24,1
MOGADISHU,2017.0657534246575,82.3,2017,1,25,1
MOGADISHU,2017.0684931506848,83.1,2017,1,26,1
MOGADISHU,2017.0712328767124,83.4,2017,1,27,1
MOGADISHU,2017.0739726027398,83.4,2017,1,28,1
MOGADISHU,2017.0767123287671,83.2,2017,1,29,1
MOGADISHU,2017.0794520547945,83.5,2017,1,30,1
MOGADISHU,2017.0821917808219,83.4,2017,1,31,1
MOGADISHU,2017.0849315068492,83.0,2017,2,1,1
MOGADISHU,2017.0876712328768,82.8,2017,2,2,1
MOGADISHU,2017.0904109589042,83.8,2017,2,3,1
MOGADISHU,2017.0931506849315,83.1,2017,2,4,1
MOGADISHU,2017.0986301369862,82.4,2017,2,6,1
MOGADISHU,2017.1013698630136,82.8,2017,2,7,1
MOGADISHU,2017.1123287671232,84.3,2017,2,11,1
MOGADISHU,2017.1150684931506,83.2,2017,2,12,1
MOGADISHU,2017.1178082191782,83.9,2017,2,13,1
MOGADISHU,2017.1205479452055,84.5,2017,2,14,1
MOGADISHU,2017.123287671233,84.2,2017,2,15,1
MOGADISHU,2017.1260273972603,84.1,2017,2,16,1
MOGADISHU,2017.1287671232876,84.4,2017,2,17,1
MOGADISHU,2017.131506849315,83.7,2017,2,18,1
MOGADISHU,2017.1342465753426,84.8,2017,2,19,1
MOGADISHU,2017.13698630137,80.0,2017,2,20,1
MOGADISHU,2017.1397260273973,79.9,2017,2,21,1
MOGADISHU,2017.1479452054793,84.3,2017,2,24,1
MOGADISHU,2017.150684931507,82.5,2017,2,25,1
MOGADISHU,2017.1534246575343,84.3,2017,2,26,1
MOGADISHU,2017.1561643835616,83.9,2017,2,27,1
MOGADISHU,2017.158904109589,83.8,2017,2,28,1
MOGADISHU,2017.1616438356164,84.0,2017,3,1,1
MOGADISHU,2017.164383561644,83.6,2017,3,2,1
MOGADISHU,2017.1671232876713,83.9,2017,3,3,1
MOGADISHU,2017.1698630136987,84.4,2017,3,4,1
MOGADISHU,2017.172602739726,84.5,2017,3,5,1
MOGADISHU,2017.1753424657534,84.2,2017,3,6,1
MOGADISHU,2017.1780821917807,83.7,2017,3,7,1
MOGADISHU,2017.1808219178083,84.1,2017,3,8,1
MOGADISHU,2017.1835616438357,85.2,2017,3,9,1
MOGADISHU,2017.186301369863,83.7,2017,3,10,1
MOGADISHU,2017.1890410958904,84.8,2017,3,11,1
MOGADISHU,2017.1917808219177,84.5,2017,3,12,1
MOGADISHU,2017.194520547945,86.3,2017,3,13,1
MOGADISHU,2017.1972602739727,83.9,2017,3,14,1
MOGADISHU,2017.2,84.0,2017,3,15,1
MOGADISHU,2017.2027397260274,86.4,2017,3,16,1
MOGADISHU,2017.2054794520548,83.6,2017,3,17,1
MOGADISHU,2017.2082191780821,86.9,2017,3,18,1
MOGADISHU,2017.2109589041097,86.6,2017,3,19,1
MOGADISHU,2017.2164383561644,85.9,2017,3,21,1
MOGADISHU,2017.2191780821918,85.3,2017,3,22,1
MOGADISHU,2017.2219178082191,85.5,2017,3,23,1
MOGADISHU,2017.2246575342465,86.2,2017,3,24,1
MOGADISHU,2017.227397260274,87.2,2017,3,25,1
MOGADISHU,2017.2301369863014,85.1,2017,3,26,1
MOGADISHU,2017.2328767123288,86.5,2017,3,27,1
MOGADISHU,2017.2356164383561,88.3,2017,3,28,1
MOGADISHU,2017.2383561643835,86.5,2017,3,29,1
MOGADISHU,2017.2410958904109,85.9,2017,3,30,1
MOGADISHU,2017.2438356164384,86.2,2017,3,31,1
MOGADISHU,2017.2465753424658,85.5,2017,4,1,2
MOGADISHU,2017.2493150684932,85.4,2017,4,2,2
MOGADISHU,2017.2520547945205,87.9,2017,4,3,2
MOGADISHU,2017.2547945205479,87.9,2017,4,4,2
MOGADISHU,2017.2575342465752,86.9,2017,4,5,2
MOGADISHU,2017.2602739726028,87.2,2017,4,6,2
MOGADISHU,2017.2630136986302,87.3,2017,4,7,2
MOGADISHU,2017.2657534246575,86.8,2017,4,8,2
MOGADISHU,2017.268493150685,86.5,2017,4,9,2
MOGADISHU,2017.2712328767122,87.2,2017,4,10,2
MOGADISHU,2017.2739726027398,86.5,2017,4,11,2
MOGADISHU,2017.2767123287672,87.0,2017,4,12,2
MOGADISHU,2017.2794520547945,87.6,2017,4,13,2
MOGADISHU,2017.282191780822,88.7,2017,4,14,2
MOGADISHU,2017.2849315068493,88.2,2017,4,15,2
MOGADISHU,2017.2876712328766,89.4,2017,4,16,2
MOGADISHU,2017.2904109589042,88.0,2017,4,17,2
MOGADISHU,2017.2931506849316,88.0,2017,4,18,2
MOGADISHU,2017.295890410959,88.6,2017,4,19,2
MOGADISHU,2017.2986301369863,87.8,2017,4,20,2
MOGADISHU,2017.3013698630136,87.6,2017,4,21,2
MOGADISHU,2017.304109589041,89.6,2017,4,22,2
MOGADISHU,2017.3068493150686,88.6,2017,4,23,2
MOGADISHU,2017.309589041096,89.0,2017,4,24,2
MOGADISHU,2017.3123287671233,88.7,2017,4,25,2
MOGADISHU,2017.3150684931506,88.6,2017,4,26,2
MOGADISHU,2017.317808219178,88.0,2017,4,27,2
MOGADISHU,2017.3205479452056,86.8,2017,4,28,2
MOGADISHU,2017.323287671233,82.6,2017,4,29,2
MOGADISHU,2017.3260273972603,85.7,2017,4,30,2
MOGADISHU,2017.3287671232877,83.4,2017,5,1,2
MOGADISHU,2017.331506849315,84.9,2017,5,2,2
MOGADISHU,2017.3342465753424,85.6,2017,5,3,2
MOGADISHU,2017.33698630137,86.9,2017,5,4,2
MOGADISHU,2017.3397260273973,87.4,2017,5,5,2
MOGADISHU,2017.3424657534247,87.9,2017,5,6,2
MOGADISHU,2017.345205479452,86.8,2017,5,7,2
MOGADISHU,2017.3479452054794,88.4,2017,5,8,2
MOGADISHU,2017.3506849315067,88.1,2017,5,9,2
MOGADISHU,2017.3534246575343,87.2,2017,5,10,2
MOGADISHU,2017.3561643835617,87.4,2017,5,11,2
MOGADISHU,2017.3616438356164,89.0,2017,5,13,2
MOGADISHU,2017.3643835616438,88.1,2017,5,14,2
MOGADISHU,2017.3671232876711,88.4,2017,5,15,2
MOGADISHU,2017.3698630136987,87.3,2017,5,16,2
MOGADISHU,2017.372602739726,87.1,2017,5,17,2
MOGADISHU,2017.3753424657534,83.8,2017,5,18,2
MOGADISHU,2017.3780821917808,84.2,2017,5,19,2
MOGADISHU,2017.3808219178081,84.8,2017,5,20,2
MOGADISHU,2017.3835616438357,84.6,2017,5,21,2
MOGADISHU,2017.386301369863,83.0,2017,5,22,2
MOGADISHU,2017.3890410958904,84.2,2017,5,23,2
MOGADISHU,2017.3917808219178,84.9,2017,5,24,2
MOGADISHU,2017.3945205479451,84.3,2017,5,25,2
MOGADISHU,2017.3972602739725,84.6,2017,5,26,2
MOGADISHU,2017.4,84.8,2017,5,27,2
MOGADISHU,2017.4027397260274,85.5,2017,5,28,2
MOGADISHU,2017.4054794520548,85.0,2017,5,29,2
MOGADISHU,2017.4082191780822,84.9,2017,5,30,2
MOGADISHU,2017.4109589041095,84.6,2017,5,31,2
MOGADISHU,2017.4136986301369,85.2,2017,6,1,2
MOGADISHU,2017.4164383561645,84.7,2017,6,2,2
MOGADISHU,2017.4191780821918,84.0,2017,6,3,2
MOGADISHU,2017.4219178082192,84.9,2017,6,4,2
MOGADISHU,2017.4246575342465,84.4,2017,6,5,2
MOGADISHU,2017.427397260274,84.8,2017,6,6,2
MOGADISHU,2017.4301369863015,84.7,2017,6,7,2
MOGADISHU,2017.4328767123288,84.6,2017,6,8,2
MOGADISHU,2017.4356164383562,84.9,2017,6,9,2
MOGADISHU,2017.4383561643835,84.8,2017,6,10,2
MOGADISHU,2017.4438356164383,83.6,2017,6,12,2
MOGADISHU,2017.4465753424658,84.9,2017,6,13,2
MOGADISHU,2017.4493150684932,84.6,2017,6,14,2
MOGADISHU,2017.4520547945206,84.4,2017,6,15,2
MOGADISHU,2017.454794520548,84.2,2017,6,16,2
MOGADISHU,2017.4575342465753,82.0,2017,6,17,2
MOGADISHU,2017.4602739726026,83.4,2017,6,18,2
MOGADISHU,2017.4630136986302,84.5,2017,6,19,2
MOGADISHU,2017.4657534246576,85.1,2017,6,20,2
MOGADISHU,2017.468493150685,84.5,2017,6,21,2
MOGADISHU,2017.4712328767123,83.9,2017,6,22,2
MOGADISHU,2017.4739726027397,83.1,2017,6,23,2
MOGADISHU,2017.4767123287672,84.8,2017,6,24,2
MOGADISHU,2017.4794520547946,84.1,2017,6,25,2
MOGADISHU,2017.482191780822,83.5,2017,6,26,2
MOGADISHU,2017.4849315068493,83.8,2017,6,27,2
MOGADISHU,2017.4876712328767,83.5,2017,6,28,2
MOGADISHU,2017.490410958904,84.5,2017,6,29,2
MOGADISHU,2017.495890410959,82.8,2017,7,1,3
MOGADISHU,2017.4986301369863,83.5,2017,7,2,3
MOGADISHU,2017.5013698630137,83.2,2017,7,3,3
MOGADISHU,2017.504109589041,82.8,2017,7,4,3
MOGADISHU,2017.5068493150684,82.9,2017,7,5,3
MOGADISHU,2017.509589041096,79.6,2017,7,6,3
MOGADISHU,2017.5123287671233,82.9,2017,7,7,3
MOGADISHU,2017.5150684931507,82.7,2017,7,8,3
MOGADISHU,2017.517808219178,82.5,2017,7,9,3
MOGADISHU,2017.5205479452054,82.0,2017,7,10,3
MOGADISHU,2017.5232876712328,82.5,2017,7,11,3
MOGADISHU,2017.5260273972603,82.3,2017,7,12,3
MOGADISHU,2017.5287671232877,82.8,2017,7,13,3
MOGADISHU,2017.531506849315,82.1,2017,7,14,3
MOGADISHU,2017.5342465753424,82.9,2017,7,15,3
MOGADISHU,2017.5369863013698,81.3,2017,7,16,3
MOGADISHU,2017.5397260273974,82.2,2017,7,17,3
MOGADISHU,2017.5424657534247,80.9,2017,7,18,3
MOGADISHU,2017.545205479452,79.5,2017,7,19,3
MOGADISHU,2017.5479452054794,81.4,2017,7,20,3
MOGADISHU,2017.5506849315068,81.7,2017,7,21,3
MOGADISHU,2017.5534246575342,80.9,2017,7,22,3
MOGADISHU,2017.5561643835617,80.8,2017,7,23,3
MOGADISHU,2017.558904109589,82.6,2017,7,24,3
MOGADISHU,2017.5616438356165,80.7,2017,7,25,3
MOGADISHU,2017.5643835616438,82.8,2017,7,26,3
MOGADISHU,2017.5671232876712,81.1,2017,7,27,3
MOGADISHU,2017.5698630136985,81.2,2017,7,28,3
MOGADISHU,2017.572602739726,81.9,2017,7,29,3
MOGADISHU,2017.5753424657535,81.7,2017,7,30,3
MOGADISHU,2017.5780821917808,81.1,2017,7,31,3
MOGADISHU,2017.5808219178082,79.9,2017,8,1,3
MOGADISHU,2017.5835616438355,81.6,2017,8,2,3
MOGADISHU,2017.5863013698631,83.0,2017,8,3,3
MOGADISHU,2017.5890410958905,82.2,2017,8,4,3
MOGADISHU,2017.5917808219178,83.0,2017,8,5,3
MOGADISHU,2017.5945205479452,82.3,2017,8,6,3
MOGADISHU,2017.5972602739726,81.4,2017,8,7,3
MOGADISHU,2017.6,82.3,2017,8,8,3
MOGADISHU,2017.6027397260275,81.7,2017,8,9,3
MOGADISHU,2017.6054794520549,82.1,2017,8,10,3
MOGADISHU,2017.6082191780822,81.3,2017,8,11,3
MOGADISHU,2017.6109589041096,82.1,2017,8,12,3
MOGADISHU,2017.613698630137,81.1,2017,8,13,3
MOGADISHU,2017.6164383561643,79.9,2017,8,14,3
MOGADISHU,2017.6191780821919,79.2,2017,8,15,3
MOGADISHU,2017.6219178082192,80.9,2017,8,16,3
MOGADISHU,2017.6246575342466,81.4,2017,8,17,3
MOGADISHU,2017.627397260274,82.5,2017,8,18,3
MOGADISHU,2017.6301369863013,82.6,2017,8,19,3
MOGADISHU,2017.6328767123289,81.0,2017,8,20,3
MOGADISHU,2017.6356164383562,81.6,2017,8,21,3
MOGADISHU,2017.6383561643836,81.6,2017,8,22,3
MOGADISHU,2017.641095890411,82.6,2017,8,23,3
MOGADISHU,2017.6438356164383,82.4,2017,8,24,3
MOGADISHU,2017.6465753424657,82.3,2017,8,25,3
MOGADISHU,2017.6493150684933,81.6,2017,8,26,3
MOGADISHU,2017.6520547945206,81.9,2017,8,27,3
MOGADISHU,2017.654794520548,82.8,2017,8,28,3
MOGADISHU,2017.6575342465753,82.7,2017,8,29,3
MOGADISHU,2017.6602739726027,83.4,2017,8,30,3
MOGADISHU,2017.66301369863,83.2,2017,8,31,3
MOGADISHU,2017.6657534246576,83.6,2017,9,1,3
MOGADISHU,2017.668493150685,82.6,2017,9,2,3
MOGADISHU,2017.6712328767123,83.2,2017,9,3,3
MOGADISHU,2017.6739726027397,82.0,2017,9,4,3
MOGADISHU,2017.676712328767,82.5,2017,9,5,3
MOGADISHU,2017.6794520547944,82.7,2017,9,6,3
MOGADISHU,2017.682191780822,82.1,2017,9,7,3
MOGADISHU,2017.6849315068494,83.5,2017,9,8,3
MOGADISHU,2017.6876712328767,82.7,2017,9,9,3
MOGADISHU,2017.690410958904,81.7,2017,9,10,3
MOGADISHU,2017.6931506849314,82.9,2017,9,11,3
MOGADISHU,2017.695890410959,82.5,2017,9,12,3
MOGADISHU,2017.6986301369864,83.4,2017,9,13,3
MOGADISHU,2017.7013698630137,82.7,2017,9,14,3
MOGADISHU,2017.704109589041,83.0,2017,9,15,3
MOGADISHU,2017.7068493150684,82.6,2017,9,16,3
MOGADISHU,2017.7095890410958,83.3,2017,9,17,3
MOGADISHU,2017.7123287671234,82.4,2017,9,18,3
MOGADISHU,2017.7150684931507,82.8,2017,9,19,3
MOGADISHU,2017.717808219178,84.9,2017,9,20,3
MOGADISHU,2017.7205479452055,81.1,2017,9,21,3
MOGADISHU,2017.7232876712328,80.9,2017,9,22,3
MOGADISHU,2017.7260273972602,82.0,2017,9,23,3
MOGADISHU,2017.7287671232878,82.4,2017,9,24,3
MOGADISHU,2017.731506849315,80.2,2017,9,25,3
MOGADISHU,2017.7342465753425,83.0,2017,9,26,3
MOGADISHU,2017.7369863013698,84.1,2017,9,27,3
MOGADISHU,2017.7397260273972,83.5,2017,9,28,3
MOGADISHU,2017.7424657534248,82.5,2017,9,29,3
MOGADISHU,2017.7452054794521,82.8,2017,9,30,3
MOGADISHU,2017.7479452054795,83.6,2017,10,1,4
MOGADISHU,2017.7506849315068,83.3,2017,10,2,4
MOGADISHU,2017.7534246575342,83.2,2017,10,3,4
MOGADISHU,2017.7561643835616,83.8,2017,10,4,4
MOGADISHU,2017.7589041095891,84.2,2017,10,5,4
MOGADISHU,2017.7616438356165,84.5,2017,10,6,4
MOGADISHU,2017.7643835616439,84.4,2017,10,7,4
MOGADISHU,2017.7671232876712,83.7,2017,10,8,4
MOGADISHU,2017.7698630136986,82.8,2017,10,9,4
MOGADISHU,2017.772602739726,84.1,2017,10,10,4
MOGADISHU,2017.7753424657535,83.6,2017,10,11,4
MOGADISHU,2017.7780821917809,83.7,2017,10,12,4
MOGADISHU,2017.7808219178082,83.6,2017,10,13,4
MOGADISHU,2017.7835616438356,84.0,2017,10,14,4
MOGADISHU,2017.786301369863,84.6,2017,10,15,4
MOGADISHU,2017.7890410958903,84.0,2017,10,16,4
MOGADISHU,2017.7917808219179,84.4,2017,10,17,4
MOGADISHU,2017.7945205479452,84.5,2017,10,18,4
MOGADISHU,2017.7972602739726,83.7,2017,10,19,4
MOGADISHU,2017.8,83.8,2017,10,20,4
MOGADISHU,2017.8027397260273,82.9,2017,10,21,4
MOGADISHU,2017.805479452055,84.2,2017,10,22,4
MOGADISHU,2017.8082191780823,85.5,2017,10,23,4
MOGADISHU,2017.8109589041096,80.6,2017,10,24,4
MOGADISHU,2017.813698630137,82.9,2017,10,25,4
MOGADISHU,2017.8164383561643,82.6,2017,10,26,4
MOGADISHU,2017.8191780821917,83.3,2017,10,27,4
MOGADISHU,2017.8219178082193,83.3,2017,10,28,4
MOGADISHU,2017.8246575342466,82.8,2017,10,29,4
MOGADISHU,2017.827397260274,84.9,2017,10,30,4
MOGADISHU,2017.8301369863013,85.5,2017,10,31,4
MOGADISHU,2017.8328767123287,84.6,2017,11,1,4
MOGADISHU,2017.835616438356,85.3,2017,11,2,4
MOGADISHU,2017.8383561643836,86.0,2017,11,3,4
MOGADISHU,2017.841095890411,85.2,2017,11,4,4
MOGADISHU,2017.8438356164384,79.4,2017,11,5,4
MOGADISHU,2017.8465753424657,82.0,2017,11,6,4
MOGADISHU,2017.849315068493,80.7,2017,11,7,4
MOGADISHU,2017.8520547945207,83.3,2017,11,8,4
