Region,Date,Fatalities,Year,Month,Day,Quarter
Awdal,2016.122950819672,0,2016,2,15,1
Awdal,2016.1284153005465,0,2016,2,17,1
Awdal,2016.139344262295,0,2016,2,21,1
Awdal,2016.155737704918,0,2016,2,27,1
Awdal,2016.1584699453551,0,2016,2,28,1
Awdal,2016.1994535519125,1,2016,3,14,1
Awdal,2016.207650273224,0,2016,3,17,1
Awdal,2016.2732240437158,0,2016,4,10,2
Awdal,2016.2868852459017,0,2016,4,15,2
Awdal,2016.311475409836,0,2016,4,24,2
Awdal,2016.3306010928961,0,2016,5,1,2
Awdal,2016.3497267759562,0,2016,5,8,2
Awdal,2016.3551912568305,0,2016,5,10,2
Awdal,2016.4918032786886,0,2016,6,29,2
Awdal,2016.5819672131147,0,2016,8,1,3
Awdal,2016.6174863387978,1,2016,8,14,3
Awdal,2016.6311475409836,0,2016,8,19,3
Awdal,2016.655737704918,0,2016,8,28,3
Awdal,2016.7540983606557,0,2016,10,3,4
Awdal,2016.7704918032787,0,2016,10,9,4
Awdal,2016.7868852459017,0,2016,10,15,4
Awdal,2016.8169398907103,0,2016,10,26,4
Awdal,2016.8551912568305,0,2016,11,9,4
Awdal,2016.9453551912568,0,2016,12,12,4
Awdal,2016.9535519125684,0,2016,12,15,4
Awdal,2016.9754098360656,0,2016,12,23,4
Awdal,2016.98087431694,0,2016,12,25,4
Awdal,2016.9890710382513,0,2016,12,28,4
Awdal,2017.1424657534246,0,2017,2,22,1
Awdal,2017.1753424657534,0,2017,3,6,1
Awdal,2017.1972602739727,0,2017,3,14,1
Awdal,2017.2520547945205,0,2017,4,3,2
Awdal,2017.2931506849316,0,2017,4,18,2
Awdal,2017.4657534246576,0,2017,6,20,2
Awdal,2017.5232876712328,0,2017,7,11,3
Awdal,2017.6986301369864,0,2017,9,13,3
Awdal,2017.7205479452055,0,2017,9,21,3
Awdal,2017.7205479452055,1,2017,9,21,3
Awdal,2017.731506849315,1,2017,9,25,3
Awdal,2017.7369863013698,0,2017,9,27,3
Awdal,2017.7369863013698,0,2017,9,27,3
Awdal,2017.8082191780823,0,2017,10,23,4
Awdal,2017.8438356164384,0,2017,11,5,4
Awdal,2017.8657534246574,0,2017,11,13,4
Awdal,2017.9041095890411,0,2017,11,27,4
Awdal,2018.027397260274,0,2018,1,11,1
Awdal,2018.0520547945205,0,2018,1,20,1
Awdal,2018.0739726027398,0,2018,1,28,1
Awdal,2018.1123287671232,0,2018,2,11,1
Awdal,2018.131506849315,0,2018,2,18,1
Awdal,2018.1342465753426,0,2018,2,19,1
Awdal,2018.2027397260274,0,2018,3,16,1
Awdal,2018.2493150684932,0,2018,4,2,2
Awdal,2018.3123287671233,0,2018,4,25,2
Awdal,2018.317808219178,0,2018,4,27,2
Awdal,2018.3972602739725,0,2018,5,26,2
Awdal,2018.4602739726026,0,2018,6,18,2
Awdal,2018.704109589041,0,2018,9,15,3
Awdal,2018.7671232876712,0,2018,10,8,4
Awdal,2019.0109589041097,0,2019,1,5,1
Awdal,2019.0520547945205,0,2019,1,20,1
Awdal,2019.5424657534247,0,2019,7,18,3
Awdal,2019.5753424657535,0,2019,7,30,3
Awdal,2019.6931506849314,0,2019,9,11,3
Awdal,2019.7095890410958,0,2019,9,17,3
Awdal,2019.7616438356165,0,2019,10,6,4
Awdal,2019.8191780821917,0,2019,10,27,4
Awdal,2019.835616438356,0,2019,11,2,4
Awdal,2019.8657534246574,10,2019,11,13,4
Awdal,2019.8739726027397,0,2019,11,16,4
Awdal,2019.9561643835616,0,2019,12,16,4
Awdal,2020.0546448087432,1,2020,1,21,1
Bakool,1997.5342465753424,0,1997,7,15,3
Bakool,1997.6191780821919,0,1997,8,15,3
Bakool,1997.676712328767,0,1997,9,5,3
Bakool,1997.6931506849314,0,1997,9,11,3
Bakool,1998.8246575342466,0,1998,10,29,4
Bakool,1999.5342465753424,0,1999,7,15,3
Bakool,1999.5342465753424,0,1999,7,15,3
Bakool,1999.5342465753424,0,1999,7,15,3
Bakool,2000.7295081967213,0,2000,9,24,3
Bakool,2001.0,0,2001,1,1,1
Bakool,2001.0164383561644,0,2001,1,7,1
Bakool,2002.704109589041,0,2002,9,15,3
Bakool,2004.0300546448088,0,2004,1,12,1
Bakool,2004.2540983606557,2,2004,4,3,2
Bakool,2004.27868852459,0,2004,4,12,2
Bakool,2004.48087431694,0,2004,6,25,2
Bakool,2004.4863387978141,0,2004,6,27,2
Bakool,2004.4863387978141,1,2004,6,27,2
Bakool,2004.967213114754,0,2004,12,20,4
Bakool,2005.0246575342467,0,2005,1,10,1
Bakool,2005.0575342465754,0,2005,1,22,1
Bakool,2005.0630136986301,0,2005,1,24,1
Bakool,2005.0684931506848,0,2005,1,26,1
Bakool,2005.0986301369862,0,2005,2,6,1
Bakool,2005.1205479452055,0,2005,2,14,1
Bakool,2005.2219178082191,0,2005,3,23,1
Bakool,2005.2246575342465,0,2005,3,24,1
Bakool,2005.2712328767122,0,2005,4,10,2
Bakool,2005.2767123287672,0,2005,4,12,2
Bakool,2005.4520547945206,16,2005,6,15,2
Bakool,2005.5369863013698,0,2005,7,16,3
Bakool,2005.572602739726,0,2005,7,29,3
Bakool,2005.7479452054795,12,2005,10,1,4
Bakool,2005.7506849315068,17,2005,10,2,4
Bakool,2005.8,0,2005,10,20,4
Bakool,2005.8465753424657,0,2005,11,6,4
Bakool,2005.86301369863,0,2005,11,12,4
Bakool,2005.9561643835616,6,2005,12,16,4
Bakool,2006.0,0,2006,1,1,1
Bakool,2006.0082191780823,0,2006,1,4,1
Bakool,2006.013698630137,0,2006,1,6,1
Bakool,2006.041095890411,0,2006,1,16,1
Bakool,2006.0684931506848,0,2006,1,26,1
Bakool,2006.2383561643835,0,2006,3,29,1
Bakool,2006.5534246575342,0,2006,7,22,3
Bakool,2006.654794520548,0,2006,8,28,3
Bakool,2006.8301369863013,0,2006,10,31,4
Bakool,2006.8301369863013,6,2006,10,31,4
Bakool,2006.9671232876713,6,2006,12,20,4
Bakool,2007.1150684931506,0,2007,2,12,1
Bakool,2007.3671232876711,0,2007,5,15,2
Bakool,2007.3753424657534,0,2007,5,18,2
Bakool,2007.482191780822,2,2007,6,26,2
Bakool,2007.5808219178082,0,2007,8,1,3
Bakool,2007.6219178082192,0,2007,8,16,3
Bakool,2007.7671232876712,1,2007,10,8,4
Bakool,2007.7890410958903,0,2007,10,16,4
Bakool,2007.8,0,2007,10,20,4
Bakool,2007.8191780821917,0,2007,10,27,4
Bakool,2007.8383561643836,2,2007,11,3,4
Bakool,2007.9671232876713,0,2007,12,20,4
Bakool,2008.1775956284152,0,2008,3,6,1
Bakool,2008.2568306010928,2,2008,4,4,2
Bakool,2008.3005464480875,0,2008,4,20,2
Bakool,2008.308743169399,0,2008,4,23,2
Bakool,2008.4890710382513,0,2008,6,28,2
Bakool,2008.4890710382513,1,2008,6,28,2
Bakool,2008.5136612021859,1,2008,7,7,3
Bakool,2008.568306010929,0,2008,7,27,3
Bakool,2008.6120218579235,1,2008,8,12,3
Bakool,2008.6338797814208,0,2008,8,20,3
Bakool,2008.795081967213,1,2008,10,18,4
Bakool,2008.7978142076502,1,2008,10,19,4
Bakool,2008.811475409836,0,2008,10,24,4
Bakool,2008.8169398907103,0,2008,10,26,4
Bakool,2008.9344262295083,0,2008,12,8,4
Bakool,2008.9344262295083,0,2008,12,8,4
Bakool,2009.0164383561644,0,2009,1,7,1
Bakool,2009.0958904109589,0,2009,2,5,1
Bakool,2009.1479452054793,0,2009,2,24,1
Bakool,2009.158904109589,0,2009,2,28,1
Bakool,2009.2027397260274,0,2009,3,16,1
Bakool,2009.2082191780821,0,2009,3,18,1
Bakool,2009.2109589041097,0,2009,3,19,1
Bakool,2009.213698630137,17,2009,3,20,1
Bakool,2009.2356164383561,0,2009,3,28,1
Bakool,2009.268493150685,3,2009,4,9,2
Bakool,2009.2931506849316,0,2009,4,18,2
Bakool,2009.2931506849316,0,2009,4,18,2
Bakool,2009.490410958904,0,2009,6,29,2
Bakool,2009.4931506849316,0,2009,6,30,2
Bakool,2009.5863013698631,0,2009,8,3,3
Bakool,2009.6219178082192,3,2009,8,16,3
Bakool,2009.6794520547944,0,2009,9,6,3
Bakool,2009.786301369863,0,2009,10,15,4
Bakool,2009.8219178082193,1,2009,10,28,4
Bakool,2010.0246575342467,0,2010,1,10,1
Bakool,2010.0986301369862,0,2010,2,6,1
Bakool,2010.1013698630136,0,2010,2,7,1
Bakool,2010.1041095890412,0,2010,2,8,1
Bakool,2010.1260273972603,1,2010,2,16,1
Bakool,2010.2657534246575,0,2010,4,8,2
Bakool,2010.2986301369863,0,2010,4,20,2
Bakool,2010.2986301369863,0,2010,4,20,2
Bakool,2010.2986301369863,10,2010,4,20,2
Bakool,2010.304109589041,27,2010,4,22,2
Bakool,2010.304109589041,0,2010,4,22,2
Bakool,2010.3068493150686,0,2010,4,23,2
Bakool,2010.3397260273973,0,2010,5,5,2
Bakool,2010.3479452054794,0,2010,5,8,2
Bakool,2010.3753424657534,0,2010,5,18,2
Bakool,2010.4109589041095,0,2010,5,31,2
Bakool,2010.4109589041095,0,2010,5,31,2
Bakool,2010.454794520548,0,2010,6,16,2
Bakool,2010.495890410959,1,2010,7,1,3
Bakool,2010.531506849315,0,2010,7,14,3
Bakool,2010.5780821917808,0,2010,7,31,3
Bakool,2010.5835616438355,0,2010,8,2,3
Bakool,2010.5890410958905,21,2010,8,4,3
Bakool,2010.5917808219178,0,2010,8,5,3
Bakool,2010.6657534246576,0,2010,9,1,3
Bakool,2010.8027397260273,0,2010,10,21,4
Bakool,2010.8164383561643,15,2010,10,26,4
Bakool,2010.8986301369864,0,2010,11,25,4
Bakool,2011.2219178082191,0,2011,3,23,1
Bakool,2011.268493150685,0,2011,4,9,2
Bakool,2011.2712328767122,0,2011,4,10,2
Bakool,2011.6082191780822,0,2011,8,11,3
Bakool,2011.6356164383562,1,2011,8,21,3
Bakool,2011.668493150685,1,2011,9,2,3
Bakool,2011.7616438356165,1,2011,10,6,4
Bakool,2011.8465753424657,0,2011,11,6,4
Bakool,2011.8739726027397,0,2011,11,16,4
Bakool,2011.890410958904,0,2011,11,22,4
Bakool,2011.9013698630138,4,2011,11,26,4
Bakool,2011.9041095890411,0,2011,11,27,4
Bakool,2012.016393442623,4,2012,1,7,1
Bakool,2012.1147540983607,0,2012,2,12,1
Bakool,2012.1448087431695,4,2012,2,23,1
Bakool,2012.1448087431695,0,2012,2,23,1
Bakool,2012.1502732240438,4,2012,2,25,1
Bakool,2012.2185792349726,0,2012,3,21,1
Bakool,2012.22131147541,0,2012,3,22,1
Bakool,2012.22131147541,1,2012,3,22,1
Bakool,2012.2267759562842,1,2012,3,24,1
Bakool,2012.2322404371585,0,2012,3,26,1
Bakool,2012.2978142076502,1,2012,4,19,2
Bakool,2012.311475409836,1,2012,4,24,2
Bakool,2012.3196721311476,0,2012,4,27,2
Bakool,2012.327868852459,7,2012,4,30,2
Bakool,2012.3306010928961,11,2012,5,1,2
Bakool,2012.3524590163934,10,2012,5,9,2
Bakool,2012.3715846994535,0,2012,5,16,2
Bakool,2012.3715846994535,0,2012,5,16,2
Bakool,2012.3743169398906,0,2012,5,17,2
Bakool,2012.379781420765,0,2012,5,19,2
Bakool,2012.3825136612022,0,2012,5,20,2
Bakool,2012.3879781420765,10,2012,5,22,2
Bakool,2012.48087431694,2,2012,6,25,2
Bakool,2012.5,5,2012,7,2,3
Bakool,2012.5027322404371,18,2012,7,3,3
Bakool,2012.5054644808743,6,2012,7,4,3
Bakool,2012.5081967213114,5,2012,7,5,3
Bakool,2012.532786885246,0,2012,7,14,3
Bakool,2012.532786885246,0,2012,7,14,3
Bakool,2012.532786885246,0,2012,7,14,3
Bakool,2012.532786885246,0,2012,7,14,3
Bakool,2012.568306010929,0,2012,7,27,3
Bakool,2012.5710382513662,4,2012,7,28,3
Bakool,2012.5928961748634,14,2012,8,5,3
Bakool,2012.5928961748634,3,2012,8,5,3
Bakool,2012.5956284153006,7,2012,8,6,3
Bakool,2012.620218579235,0,2012,8,15,3
Bakool,2012.6256830601094,1,2012,8,17,3
Bakool,2012.6475409836066,1,2012,8,25,3
Bakool,2012.7540983606557,0,2012,10,3,4
Bakool,2012.8333333333333,0,2012,11,1,4
Bakool,2012.8497267759562,0,2012,11,7,4
Bakool,2012.8497267759562,0,2012,11,7,4
Bakool,2012.8579234972678,0,2012,11,10,4
Bakool,2012.879781420765,2,2012,11,18,4
Bakool,2012.9180327868853,0,2012,12,2,4
Bakool,2012.9344262295083,20,2012,12,8,4
Bakool,2012.967213114754,1,2012,12,20,4
Bakool,2012.9754098360656,0,2012,12,23,4
Bakool,2012.9918032786886,0,2012,12,29,4
Bakool,2013.0164383561644,0,2013,1,7,1
Bakool,2013.021917808219,1,2013,1,9,1
Bakool,2013.021917808219,1,2013,1,9,1
Bakool,2013.021917808219,0,2013,1,9,1
Bakool,2013.027397260274,0,2013,1,11,1
Bakool,2013.0438356164384,0,2013,1,17,1
Bakool,2013.0493150684931,0,2013,1,19,1
Bakool,2013.054794520548,0,2013,1,21,1
Bakool,2013.0575342465754,0,2013,1,22,1
Bakool,2013.0657534246575,4,2013,1,25,1
Bakool,2013.0657534246575,1,2013,1,25,1
Bakool,2013.0739726027398,0,2013,1,28,1
Bakool,2013.0849315068492,0,2013,2,1,1
Bakool,2013.0904109589042,1,2013,2,3,1
Bakool,2013.0986301369862,0,2013,2,6,1
Bakool,2013.131506849315,1,2013,2,18,1
Bakool,2013.1479452054793,0,2013,2,24,1
Bakool,2013.1534246575343,3,2013,2,26,1
Bakool,2013.1616438356164,0,2013,3,1,1
Bakool,2013.1780821917807,3,2013,3,7,1
Bakool,2013.1808219178083,0,2013,3,8,1
Bakool,2013.1808219178083,0,2013,3,8,1
Bakool,2013.2027397260274,0,2013,3,16,1
Bakool,2013.2054794520548,2,2013,3,17,1
Bakool,2013.2054794520548,0,2013,3,17,1
Bakool,2013.213698630137,1,2013,3,20,1
Bakool,2013.2575342465752,1,2013,4,5,2
Bakool,2013.2712328767122,1,2013,4,10,2
Bakool,2013.2849315068493,1,2013,4,15,2
Bakool,2013.2849315068493,0,2013,4,15,2
Bakool,2013.3013698630136,5,2013,4,21,2
Bakool,2013.3013698630136,1,2013,4,21,2
Bakool,2013.3013698630136,1,2013,4,21,2
Bakool,2013.3013698630136,0,2013,4,21,2
Bakool,2013.304109589041,2,2013,4,22,2
Bakool,2013.3068493150686,2,2013,4,23,2
Bakool,2013.3068493150686,0,2013,4,23,2
Bakool,2013.3123287671233,4,2013,4,25,2
Bakool,2013.3150684931506,5,2013,4,26,2
Bakool,2013.323287671233,3,2013,4,29,2
Bakool,2013.323287671233,0,2013,4,29,2
Bakool,2013.3260273972603,2,2013,4,30,2
Bakool,2013.3287671232877,1,2013,5,1,2
Bakool,2013.3342465753424,0,2013,5,3,2
Bakool,2013.33698630137,2,2013,5,4,2
Bakool,2013.3698630136987,5,2013,5,16,2
Bakool,2013.3753424657534,9,2013,5,18,2
Bakool,2013.4054794520548,0,2013,5,29,2
Bakool,2013.4136986301369,1,2013,6,1,2
Bakool,2013.4136986301369,2,2013,6,1,2
Bakool,2013.4246575342465,1,2013,6,5,2
Bakool,2013.4465753424658,1,2013,6,13,2
Bakool,2013.4493150684932,0,2013,6,14,2
Bakool,2013.4602739726026,0,2013,6,18,2
Bakool,2013.4794520547946,0,2013,6,25,2
Bakool,2013.490410958904,3,2013,6,29,2
Bakool,2013.490410958904,1,2013,6,29,2
Bakool,2013.490410958904,0,2013,6,29,2
Bakool,2013.4931506849316,3,2013,6,30,2
Bakool,2013.4931506849316,0,2013,6,30,2
Bakool,2013.4931506849316,1,2013,6,30,2
Bakool,2013.4986301369863,10,2013,7,2,3
Bakool,2013.504109589041,1,2013,7,4,3
Bakool,2013.5068493150684,2,2013,7,5,3
Bakool,2013.5068493150684,3,2013,7,5,3
Bakool,2013.5671232876712,0,2013,7,27,3
Bakool,2013.6054794520549,6,2013,8,10,3
Bakool,2013.6109589041096,6,2013,8,12,3
Bakool,2013.613698630137,4,2013,8,13,3
Bakool,2013.6164383561643,12,2013,8,14,3
Bakool,2013.6164383561643,0,2013,8,14,3
Bakool,2013.641095890411,1,2013,8,23,3
Bakool,2013.6438356164383,1,2013,8,24,3
Bakool,2013.6493150684933,3,2013,8,26,3
Bakool,2013.6493150684933,1,2013,8,26,3
Bakool,2013.6520547945206,0,2013,8,27,3
Bakool,2013.654794520548,0,2013,8,28,3
Bakool,2013.6575342465753,0,2013,8,29,3
Bakool,2013.6602739726027,5,2013,8,30,3
Bakool,2013.66301369863,0,2013,8,31,3
Bakool,2013.668493150685,2,2013,9,2,3
Bakool,2013.6712328767123,1,2013,9,3,3
Bakool,2013.6794520547944,0,2013,9,6,3
Bakool,2013.690410958904,2,2013,9,10,3
Bakool,2013.695890410959,1,2013,9,12,3
Bakool,2013.695890410959,20,2013,9,12,3
Bakool,2013.7424657534248,0,2013,9,29,3
Bakool,2013.7479452054795,0,2013,10,1,4
Bakool,2013.7616438356165,1,2013,10,6,4
Bakool,2013.7753424657535,0,2013,10,11,4
Bakool,2013.786301369863,0,2013,10,15,4
Bakool,2013.8082191780823,5,2013,10,23,4
Bakool,2013.8082191780823,0,2013,10,23,4
Bakool,2013.8082191780823,1,2013,10,23,4
Bakool,2013.8246575342466,2,2013,10,29,4
Bakool,2013.890410958904,1,2013,11,22,4
Bakool,2013.9753424657533,2,2013,12,23,4
Bakool,2013.9945205479453,2,2013,12,30,4
Bakool,2013.9945205479453,0,2013,12,30,4
Bakool,2014.0,2,2014,1,1,1
Bakool,2014.0082191780823,1,2014,1,4,1
Bakool,2014.0191780821917,0,2014,1,8,1
Bakool,2014.027397260274,0,2014,1,11,1
Bakool,2014.0328767123287,1,2014,1,13,1
Bakool,2014.035616438356,0,2014,1,14,1
Bakool,2014.041095890411,0,2014,1,16,1
Bakool,2014.0465753424658,2,2014,1,18,1
Bakool,2014.0958904109589,3,2014,2,5,1
Bakool,2014.1150684931506,0,2014,2,12,1
Bakool,2014.123287671233,7,2014,2,15,1
Bakool,2014.172602739726,24,2014,3,5,1
Bakool,2014.172602739726,0,2014,3,5,1
Bakool,2014.172602739726,0,2014,3,5,1
Bakool,2014.1753424657534,0,2014,3,6,1
Bakool,2014.1780821917807,0,2014,3,7,1
Bakool,2014.1780821917807,0,2014,3,7,1
Bakool,2014.1780821917807,1,2014,3,7,1
Bakool,2014.1808219178083,0,2014,3,8,1
Bakool,2014.1808219178083,0,2014,3,8,1
Bakool,2014.1808219178083,0,2014,3,8,1
Bakool,2014.1808219178083,1,2014,3,8,1
Bakool,2014.1835616438357,10,2014,3,9,1
Bakool,2014.1835616438357,0,2014,3,9,1
Bakool,2014.1835616438357,0,2014,3,9,1
Bakool,2014.2,0,2014,3,15,1
Bakool,2014.2027397260274,0,2014,3,16,1
Bakool,2014.2109589041097,1,2014,3,19,1
Bakool,2014.2109589041097,0,2014,3,19,1
Bakool,2014.2109589041097,1,2014,3,19,1
Bakool,2014.2164383561644,7,2014,3,21,1
Bakool,2014.2219178082191,0,2014,3,23,1
Bakool,2014.2219178082191,1,2014,3,23,1
Bakool,2014.2301369863014,0,2014,3,26,1
Bakool,2014.2383561643835,0,2014,3,29,1
Bakool,2014.2410958904109,0,2014,3,30,1
Bakool,2014.2410958904109,1,2014,3,30,1
Bakool,2014.2547945205479,1,2014,4,4,2
Bakool,2014.2630136986302,0,2014,4,7,2
Bakool,2014.2794520547945,0,2014,4,13,2
Bakool,2014.2794520547945,24,2014,4,13,2
Bakool,2014.282191780822,0,2014,4,14,2
Bakool,2014.282191780822,0,2014,4,14,2
Bakool,2014.2849315068493,0,2014,4,15,2
Bakool,2014.3013698630136,0,2014,4,21,2
Bakool,2014.3013698630136,1,2014,4,21,2
Bakool,2014.304109589041,3,2014,4,22,2
Bakool,2014.3123287671233,1,2014,4,25,2
Bakool,2014.317808219178,0,2014,4,27,2
Bakool,2014.3205479452056,5,2014,4,28,2
Bakool,2014.3260273972603,3,2014,4,30,2
Bakool,2014.3287671232877,0,2014,5,1,2
Bakool,2014.331506849315,0,2014,5,2,2
Bakool,2014.331506849315,1,2014,5,2,2
Bakool,2014.331506849315,1,2014,5,2,2
Bakool,2014.331506849315,1,2014,5,2,2
Bakool,2014.33698630137,0,2014,5,4,2
Bakool,2014.33698630137,0,2014,5,4,2
Bakool,2014.3479452054794,1,2014,5,8,2
Bakool,2014.3479452054794,1,2014,5,8,2
Bakool,2014.3534246575343,5,2014,5,10,2
Bakool,2014.3534246575343,2,2014,5,10,2
Bakool,2014.3616438356164,1,2014,5,13,2
Bakool,2014.3643835616438,6,2014,5,14,2
Bakool,2014.3671232876711,0,2014,5,15,2
Bakool,2014.3671232876711,0,2014,5,15,2
Bakool,2014.3917808219178,1,2014,5,24,2
Bakool,2014.3917808219178,1,2014,5,24,2
Bakool,2014.3917808219178,3,2014,5,24,2
Bakool,2014.4,32,2014,5,27,2
Bakool,2014.4,1,2014,5,27,2
Bakool,2014.4027397260274,0,2014,5,28,2
Bakool,2014.4027397260274,0,2014,5,28,2
Bakool,2014.4054794520548,28,2014,5,29,2
Bakool,2014.4082191780822,1,2014,5,30,2
Bakool,2014.4109589041095,1,2014,5,31,2
Bakool,2014.4136986301369,74,2014,6,1,2
Bakool,2014.4164383561645,0,2014,6,2,2
Bakool,2014.4191780821918,0,2014,6,3,2
Bakool,2014.4219178082192,50,2014,6,4,2
Bakool,2014.4246575342465,0,2014,6,5,2
Bakool,2014.4328767123288,17,2014,6,8,2
Bakool,2014.4328767123288,7,2014,6,8,2
Bakool,2014.4328767123288,5,2014,6,8,2
Bakool,2014.4328767123288,0,2014,6,8,2
Bakool,2014.4356164383562,22,2014,6,9,2
Bakool,2014.4383561643835,9,2014,6,10,2
Bakool,2014.441095890411,0,2014,6,11,2
Bakool,2014.4438356164383,1,2014,6,12,2
Bakool,2014.4438356164383,0,2014,6,12,2
Bakool,2014.4465753424658,1,2014,6,13,2
Bakool,2014.4520547945206,9,2014,6,15,2
Bakool,2014.454794520548,0,2014,6,16,2
Bakool,2014.4657534246576,0,2014,6,20,2
Bakool,2014.4767123287672,1,2014,6,24,2
Bakool,2014.482191780822,25,2014,6,26,2
Bakool,2014.5068493150684,1,2014,7,5,3
Bakool,2014.5260273972603,0,2014,7,12,3
Bakool,2014.5397260273974,0,2014,7,17,3
Bakool,2014.5616438356165,1,2014,7,25,3
Bakool,2014.5671232876712,0,2014,7,27,3
Bakool,2014.5863013698631,0,2014,8,3,3
Bakool,2014.5945205479452,4,2014,8,6,3
Bakool,2014.6082191780822,0,2014,8,11,3
Bakool,2014.6191780821919,0,2014,8,15,3
Bakool,2014.6219178082192,0,2014,8,16,3
Bakool,2014.6219178082192,0,2014,8,16,3
Bakool,2014.6246575342466,0,2014,8,17,3
Bakool,2014.6328767123289,1,2014,8,20,3
Bakool,2014.6356164383562,0,2014,8,21,3
Bakool,2014.641095890411,0,2014,8,23,3
Bakool,2014.641095890411,0,2014,8,23,3
Bakool,2014.6465753424657,0,2014,8,25,3
Bakool,2014.6657534246576,8,2014,9,1,3
Bakool,2014.690410958904,0,2014,9,10,3
Bakool,2014.690410958904,0,2014,9,10,3
Bakool,2014.690410958904,0,2014,9,10,3
Bakool,2014.695890410959,0,2014,9,12,3
Bakool,2014.695890410959,1,2014,9,12,3
Bakool,2014.7232876712328,10,2014,9,22,3
Bakool,2014.7506849315068,0,2014,10,2,4
Bakool,2014.7534246575342,7,2014,10,3,4
Bakool,2014.7589041095891,12,2014,10,5,4
Bakool,2014.7643835616439,0,2014,10,7,4
Bakool,2014.7671232876712,1,2014,10,8,4
Bakool,2014.7671232876712,1,2014,10,8,4
Bakool,2014.7780821917809,0,2014,10,12,4
Bakool,2014.7808219178082,1,2014,10,13,4
Bakool,2014.7945205479452,5,2014,10,18,4
Bakool,2014.8,0,2014,10,20,4
Bakool,2014.813698630137,0,2014,10,25,4
Bakool,2014.8219178082193,0,2014,10,28,4
Bakool,2014.8246575342466,6,2014,10,29,4
Bakool,2014.835616438356,1,2014,11,2,4
Bakool,2014.854794520548,1,2014,11,9,4
Bakool,2014.8739726027397,0,2014,11,16,4
Bakool,2014.8821917808218,0,2014,11,19,4
Bakool,2014.8876712328768,1,2014,11,21,4
Bakool,2014.9123287671232,3,2014,11,30,4
Bakool,2014.9150684931508,1,2014,12,1,4
Bakool,2014.9150684931508,1,2014,12,1,4
Bakool,2014.9315068493152,1,2014,12,7,4
Bakool,2014.9369863013699,2,2014,12,9,4
Bakool,2014.9369863013699,5,2014,12,9,4
Bakool,2014.9397260273972,1,2014,12,10,4
Bakool,2014.9534246575342,0,2014,12,15,4
Bakool,2014.964383561644,1,2014,12,19,4
Bakool,2014.972602739726,1,2014,12,22,4
Bakool,2014.978082191781,1,2014,12,24,4
Bakool,2014.986301369863,6,2014,12,27,4
Bakool,2014.9890410958903,7,2014,12,28,4
Bakool,2015.0,0,2015,1,1,1
Bakool,2015.0027397260274,1,2015,1,2,1
Bakool,2015.0082191780823,0,2015,1,4,1
Bakool,2015.0082191780823,4,2015,1,4,1
Bakool,2015.0082191780823,5,2015,1,4,1
Bakool,2015.0109589041097,11,2015,1,5,1
Bakool,2015.0109589041097,0,2015,1,5,1
Bakool,2015.013698630137,15,2015,1,6,1
Bakool,2015.0164383561644,4,2015,1,7,1
Bakool,2015.0191780821917,10,2015,1,8,1
Bakool,2015.021917808219,0,2015,1,9,1
Bakool,2015.021917808219,0,2015,1,9,1
Bakool,2015.054794520548,3,2015,1,21,1
Bakool,2015.054794520548,0,2015,1,21,1
Bakool,2015.0575342465754,0,2015,1,22,1
Bakool,2015.0684931506848,1,2015,1,26,1
Bakool,2015.0712328767124,2,2015,1,27,1
Bakool,2015.0739726027398,0,2015,1,28,1
Bakool,2015.0794520547945,0,2015,1,30,1
Bakool,2015.0876712328768,0,2015,2,2,1
Bakool,2015.0931506849315,0,2015,2,4,1
Bakool,2015.0986301369862,0,2015,2,6,1
Bakool,2015.1068493150685,2,2015,2,9,1
Bakool,2015.1068493150685,0,2015,2,9,1
Bakool,2015.1068493150685,0,2015,2,9,1
Bakool,2015.109589041096,2,2015,2,10,1
Bakool,2015.1123287671232,1,2015,2,11,1
Bakool,2015.1123287671232,20,2015,2,11,1
Bakool,2015.1123287671232,1,2015,2,11,1
Bakool,2015.1123287671232,10,2015,2,11,1
Bakool,2015.123287671233,10,2015,2,15,1
Bakool,2015.123287671233,10,2015,2,15,1
Bakool,2015.1260273972603,5,2015,2,16,1
Bakool,2015.1287671232876,2,2015,2,17,1
Bakool,2015.1342465753426,0,2015,2,19,1
Bakool,2015.150684931507,2,2015,2,25,1
Bakool,2015.1534246575343,0,2015,2,26,1
Bakool,2015.1561643835616,4,2015,2,27,1
Bakool,2015.1561643835616,2,2015,2,27,1
Bakool,2015.1808219178083,0,2015,3,8,1
Bakool,2015.1917808219177,2,2015,3,12,1
Bakool,2015.2,0,2015,3,15,1
Bakool,2015.2054794520548,2,2015,3,17,1
Bakool,2015.2082191780821,1,2015,3,18,1
Bakool,2015.2082191780821,1,2015,3,18,1
Bakool,2015.2164383561644,1,2015,3,21,1
Bakool,2015.2301369863014,2,2015,3,26,1
Bakool,2015.2712328767122,2,2015,4,10,2
Bakool,2015.2931506849316,1,2015,4,18,2
Bakool,2015.2931506849316,1,2015,4,18,2
Bakool,2015.309589041096,0,2015,4,24,2
Bakool,2015.309589041096,2,2015,4,24,2
Bakool,2015.3123287671233,0,2015,4,25,2
Bakool,2015.3342465753424,2,2015,5,3,2
Bakool,2015.3397260273973,0,2015,5,5,2
Bakool,2015.3479452054794,2,2015,5,8,2
Bakool,2015.3479452054794,1,2015,5,8,2
